Data type,Profession,Year,Age group,Sex,Indigenous status,State or territory,Geospatial type,Geospatial name,Geospatial code,Job classification,Job type,Measure,Data
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Newcastle and Lake Macquarie,111,,,"Number of Practitioners per 100,000 population",18
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Richmond - Tweed,112,,,"Number of Practitioners per 100,000 population",7
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Riverina,113,,,"Number of Practitioners per 100,000 population",3
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Southern Highlands and Shoalhaven,114,,,"Number of Practitioners per 100,000 population",3
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Baulkham Hills and Hawkesbury,115,,,"Number of Practitioners per 100,000 population",3
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Blacktown,116,,,"Number of Practitioners per 100,000 population",3
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - City and Inner South,117,,,"Number of Practitioners per 100,000 population",13
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Eastern Suburbs,118,,,"Number of Practitioners per 100,000 population",10
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Inner South West,119,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Inner West,120,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - North Sydney and Hornsby,121,,,"Number of Practitioners per 100,000 population",11
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Northern Beaches,122,,,"Number of Practitioners per 100,000 population",6
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Outer South West,123,,,"Number of Practitioners per 100,000 population",6
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Outer West and Blue Mountains,124,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Parramatta,125,,,"Number of Practitioners per 100,000 population",7
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Ryde,126,,,"Number of Practitioners per 100,000 population",10
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - South West,127,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health occupational therapists,2022,,,,NSW,SA4,Sydney - Sutherland,128,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health occupational therapists,2022,,,,NT,SA4,Darwin,701,,,"Number of Practitioners per 100,000 population",10
Geospatial,Mental health occupational therapists,2022,,,,NT,SA4,Northern Territory - Outback,702,,,"Number of Practitioners per 100,000 population",4
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Brisbane - East,301,,,"Number of Practitioners per 100,000 population",4
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Brisbane - North,302,,,"Number of Practitioners per 100,000 population",13
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Brisbane - South,303,,,"Number of Practitioners per 100,000 population",16
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Brisbane - West,304,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Brisbane Inner City,305,,,"Number of Practitioners per 100,000 population",24
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Cairns,306,,,"Number of Practitioners per 100,000 population",7
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Central Queensland,308,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Darling Downs - Maranoa,307,,,"Number of Practitioners per 100,000 population",6
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Gold Coast,309,,,"Number of Practitioners per 100,000 population",10
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Ipswich,310,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Logan - Beaudesert,311,,,"Number of Practitioners per 100,000 population",10
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Mackay - Isaac - Whitsunday,312,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Moreton Bay - North,313,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Moreton Bay - South,314,,,"Number of Practitioners per 100,000 population",4
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Queensland - Outback,315,,,"Number of Practitioners per 100,000 population",6
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Sunshine Coast,316,,,"Number of Practitioners per 100,000 population",12
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Toowoomba,317,,,"Number of Practitioners per 100,000 population",10
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Townsville,318,,,"Number of Practitioners per 100,000 population",32
Geospatial,Mental health occupational therapists,2022,,,,Qld,SA4,Wide Bay,319,,,"Number of Practitioners per 100,000 population",2
Geospatial,Mental health occupational therapists,2022,,,,SA,SA4,Adelaide - Central and Hills,401,,,"Number of Practitioners per 100,000 population",25
Geospatial,Mental health occupational therapists,2022,,,,SA,SA4,Adelaide - North,402,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,SA,SA4,Adelaide - South,403,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,SA,SA4,Adelaide - West,404,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,SA,SA4,South Australia - Outback,406,,,"Number of Practitioners per 100,000 population",4
Geospatial,Mental health occupational therapists,2022,,,,SA,SA4,South Australia - South East,407,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health occupational therapists,2022,,,,Tas,SA4,Hobart,601,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,Tas,SA4,Launceston and North East,602,,,"Number of Practitioners per 100,000 population",3
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Ballarat,201,,,"Number of Practitioners per 100,000 population",13
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Bendigo,202,,,"Number of Practitioners per 100,000 population",22
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Geelong,203,,,"Number of Practitioners per 100,000 population",19
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Hume,204,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Latrobe - Gippsland,205,,,"Number of Practitioners per 100,000 population",4
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Melbourne - Inner,206,,,"Number of Practitioners per 100,000 population",37
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Melbourne - Inner East,207,,,"Number of Practitioners per 100,000 population",16
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Melbourne - Inner South,208,,,"Number of Practitioners per 100,000 population",13
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Melbourne - North East,209,,,"Number of Practitioners per 100,000 population",13
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Melbourne - North West,210,,,"Number of Practitioners per 100,000 population",4
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Melbourne - Outer East,211,,,"Number of Practitioners per 100,000 population",10
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Melbourne - South East,212,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Melbourne - West,213,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Mornington Peninsula,214,,,"Number of Practitioners per 100,000 population",11
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,North West,215,,,"Number of Practitioners per 100,000 population",2
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Shepparton,216,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health occupational therapists,2022,,,,Vic,SA4,Warrnambool and South West,217,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,WA,SA4,Bunbury,501,,,"Number of Practitioners per 100,000 population",7
Geospatial,Mental health occupational therapists,2022,,,,WA,SA4,Perth - Inner,503,,,"Number of Practitioners per 100,000 population",54
Geospatial,Mental health occupational therapists,2022,,,,WA,SA4,Perth - North East,504,,,"Number of Practitioners per 100,000 population",8
Geospatial,Mental health occupational therapists,2022,,,,WA,SA4,Perth - North West,505,,,"Number of Practitioners per 100,000 population",9
Geospatial,Mental health occupational therapists,2022,,,,WA,SA4,Perth - South East,506,,,"Number of Practitioners per 100,000 population",8
Geospatial,Mental health occupational therapists,2022,,,,WA,SA4,Perth - South West,507,,,"Number of Practitioners per 100,000 population",14
Geospatial,Mental health occupational therapists,2022,,,,WA,SA4,Western Australia - Outback (North),510,,,"Number of Practitioners per 100,000 population",8
Geospatial,Mental health occupational therapists,2022,,,,WA,SA4,Western Australia - Wheat Belt,509,,,"Number of Practitioners per 100,000 population",9
Geospatial,Psychologists,2022,,,,ACT,SA4,Australian Capital Territory,801,,,FTE Clinical,556
Geospatial,Psychologists,2022,,,,NSW,SA4,Capital Region,101,,,FTE Clinical,108
Geospatial,Psychologists,2022,,,,NSW,SA4,Central Coast,102,,,FTE Clinical,228
Geospatial,Psychologists,2022,,,,NSW,SA4,Central West,103,,,FTE Clinical,124
Geospatial,Psychologists,2022,,,,NSW,SA4,Coffs Harbour - Grafton,104,,,FTE Clinical,118
Geospatial,Psychologists,2022,,,,NSW,SA4,Far West and Orana,105,,,FTE Clinical,54
Geospatial,Psychologists,2022,,,,NSW,SA4,Hunter Valley exc Newcastle,106,,,FTE Clinical,123
Geospatial,Psychologists,2022,,,,NSW,SA4,Illawarra,107,,,FTE Clinical,322
Geospatial,Psychologists,2022,,,,NSW,SA4,Mid North Coast,108,,,FTE Clinical,115
Geospatial,Psychologists,2022,,,,NSW,SA4,Murray,109,,,FTE Clinical,45
Geospatial,Psychologists,2022,,,,NSW,SA4,New England and North West,110,,,FTE Clinical,94
Geospatial,Psychologists,2022,,,,NSW,SA4,Newcastle and Lake Macquarie,111,,,FTE Clinical,474
Geospatial,Psychologists,2022,,,,NSW,SA4,Richmond - Tweed,112,,,FTE Clinical,234
Geospatial,Psychologists,2022,,,,NSW,SA4,Riverina,113,,,FTE Clinical,75
Geospatial,Psychologists,2022,,,,NSW,SA4,Southern Highlands and Shoalhaven,114,,,FTE Clinical,114
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Baulkham Hills and Hawkesbury,115,,,FTE Clinical,179
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Blacktown,116,,,FTE Clinical,117
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - City and Inner South,117,,,FTE Clinical,756
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Eastern Suburbs,118,,,FTE Clinical,450
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Inner South West,119,,,FTE Clinical,317
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Inner West,120,,,FTE Clinical,305
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - North Sydney and Hornsby,121,,,FTE Clinical,567
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Northern Beaches,122,,,FTE Clinical,228
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Outer South West,123,,,FTE Clinical,179
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Outer West and Blue Mountains,124,,,FTE Clinical,270
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Parramatta,125,,,FTE Clinical,370
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Ryde,126,,,FTE Clinical,197
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - South West,127,,,FTE Clinical,196
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Sutherland,128,,,FTE Clinical,181
Geospatial,Psychologists,2022,,,,NT,SA4,Darwin,701,,,FTE Clinical,100
Geospatial,Psychologists,2022,,,,NT,SA4,Northern Territory - Outback,702,,,FTE Clinical,23
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane - East,301,,,FTE Clinical,113
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane - North,302,,,FTE Clinical,174
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane - South,303,,,FTE Clinical,332
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane - West,304,,,FTE Clinical,156
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane Inner City,305,,,FTE Clinical,843
Geospatial,Psychologists,2022,,,,Qld,SA4,Cairns,306,,,FTE Clinical,174
Geospatial,Psychologists,2022,,,,Qld,SA4,Central Queensland,308,,,FTE Clinical,116
Geospatial,Psychologists,2022,,,,Qld,SA4,Darling Downs - Maranoa,307,,,FTE Clinical,22
Geospatial,Psychologists,2022,,,,Qld,SA4,Gold Coast,309,,,FTE Clinical,523
Geospatial,Psychologists,2022,,,,Qld,SA4,Ipswich,310,,,FTE Clinical,181
Geospatial,Psychologists,2022,,,,Qld,SA4,Logan - Beaudesert,311,,,FTE Clinical,141
Geospatial,Psychologists,2022,,,,Qld,SA4,Mackay - Isaac - Whitsunday,312,,,FTE Clinical,56
Geospatial,Psychologists,2022,,,,Qld,SA4,Moreton Bay - North,313,,,FTE Clinical,102
Geospatial,Psychologists,2022,,,,Qld,SA4,Moreton Bay - South,314,,,FTE Clinical,127
Geospatial,Psychologists,2022,,,,Qld,SA4,Queensland - Outback,315,,,FTE Clinical,18
Geospatial,Psychologists,2022,,,,Qld,SA4,Sunshine Coast,316,,,FTE Clinical,343
Geospatial,Psychologists,2022,,,,Qld,SA4,Toowoomba,317,,,FTE Clinical,136
Geospatial,Psychologists,2022,,,,Qld,SA4,Townsville,318,,,FTE Clinical,212
Geospatial,Psychologists,2022,,,,Qld,SA4,Wide Bay,319,,,FTE Clinical,112
Geospatial,Psychologists,2022,,,,SA,SA4,Adelaide - Central and Hills,401,,,FTE Clinical,517
Geospatial,Psychologists,2022,,,,SA,SA4,Adelaide - North,402,,,FTE Clinical,153
Geospatial,Psychologists,2022,,,,SA,SA4,Adelaide - South,403,,,FTE Clinical,210
Geospatial,Psychologists,2022,,,,SA,SA4,Adelaide - West,404,,,FTE Clinical,103
Geospatial,Psychologists,2022,,,,SA,SA4,Barossa - Yorke - Mid North,405,,,FTE Clinical,14
Geospatial,Psychologists,2022,,,,SA,SA4,South Australia - Outback,406,,,FTE Clinical,11
Geospatial,Psychologists,2022,,,,SA,SA4,South Australia - South East,407,,,FTE Clinical,33
Geospatial,Psychologists,2022,,,,Tas,SA4,Hobart,601,,,FTE Clinical,231
Geospatial,Psychologists,2022,,,,Tas,SA4,Launceston and North East,602,,,FTE Clinical,81
Geospatial,Psychologists,2022,,,,Tas,SA4,South East,603,,,FTE Clinical,8
Geospatial,Psychologists,2022,,,,Tas,SA4,West and North West,604,,,FTE Clinical,51
Geospatial,Psychologists,2022,,,,Vic,SA4,Ballarat,201,,,FTE Clinical,155
Geospatial,Psychologists,2022,,,,Vic,SA4,Bendigo,202,,,FTE Clinical,114
Geospatial,Psychologists,2022,,,,Vic,SA4,Geelong,203,,,FTE Clinical,264
Geospatial,Psychologists,2022,,,,Vic,SA4,Hume,204,,,FTE Clinical,72
Geospatial,Psychologists,2022,,,,Vic,SA4,Latrobe - Gippsland,205,,,FTE Clinical,104
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - Inner,206,,,FTE Clinical,1634
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - Inner East,207,,,FTE Clinical,551
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - Inner South,208,,,FTE Clinical,530
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - North East,209,,,FTE Clinical,440
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - North West,210,,,FTE Clinical,179
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - Outer East,211,,,FTE Clinical,326
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - South East,212,,,FTE Clinical,470
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - West,213,,,FTE Clinical,427
Geospatial,Psychologists,2022,,,,Vic,SA4,Mornington Peninsula,214,,,FTE Clinical,212
Geospatial,Psychologists,2022,,,,Vic,SA4,North West,215,,,FTE Clinical,40
Geospatial,Psychologists,2022,,,,Vic,SA4,Shepparton,216,,,FTE Clinical,49
Geospatial,Psychologists,2022,,,,Vic,SA4,Warrnambool and South West,217,,,FTE Clinical,47
Geospatial,Psychologists,2022,,,,WA,SA4,Bunbury,501,,,FTE Clinical,88
Geospatial,Psychologists,2022,,,,WA,SA4,Mandurah,502,,,FTE Clinical,39
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - Inner,503,,,FTE Clinical,721
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - North East,504,,,FTE Clinical,173
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - North West,505,,,FTE Clinical,395
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - South East,506,,,FTE Clinical,269
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - South West,507,,,FTE Clinical,388
Geospatial,Psychologists,2022,,,,WA,SA4,Western Australia - Outback (North),510,,,FTE Clinical,44
Geospatial,Psychologists,2022,,,,WA,SA4,Western Australia - Outback (South),511,,,FTE Clinical,43
Geospatial,Psychologists,2022,,,,WA,SA4,Western Australia - Wheat Belt,509,,,FTE Clinical,53
Geospatial,Psychologists,2022,,,,ACT,SA4,Australian Capital Territory,801,,,FTE Total,782
Geospatial,Psychologists,2022,,,,NSW,SA4,Capital Region,101,,,FTE Total,141
Geospatial,Psychologists,2022,,,,NSW,SA4,Central Coast,102,,,FTE Total,287
Geospatial,Psychologists,2022,,,,NSW,SA4,Central West,103,,,FTE Total,166
Geospatial,Psychologists,2022,,,,NSW,SA4,Coffs Harbour - Grafton,104,,,FTE Total,150
Geospatial,Psychologists,2022,,,,NSW,SA4,Far West and Orana,105,,,FTE Total,69
Geospatial,Psychologists,2022,,,,NSW,SA4,Hunter Valley exc Newcastle,106,,,FTE Total,150
Geospatial,Psychologists,2022,,,,NSW,SA4,Illawarra,107,,,FTE Total,457
Geospatial,Psychologists,2022,,,,NSW,SA4,Mid North Coast,108,,,FTE Total,145
Geospatial,Psychologists,2022,,,,NSW,SA4,Murray,109,,,FTE Total,57
Geospatial,Psychologists,2022,,,,NSW,SA4,New England and North West,110,,,FTE Total,129
Geospatial,Psychologists,2022,,,,NSW,SA4,Newcastle and Lake Macquarie,111,,,FTE Total,614
Geospatial,Psychologists,2022,,,,NSW,SA4,Richmond - Tweed,112,,,FTE Total,306
Geospatial,Psychologists,2022,,,,NSW,SA4,Riverina,113,,,FTE Total,106
Geospatial,Psychologists,2022,,,,NSW,SA4,Southern Highlands and Shoalhaven,114,,,FTE Total,145
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Baulkham Hills and Hawkesbury,115,,,FTE Total,240
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Blacktown,116,,,FTE Total,155
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - City and Inner South,117,,,FTE Total,1157
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Eastern Suburbs,118,,,FTE Total,637
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Inner South West,119,,,FTE Total,412
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Inner West,120,,,FTE Total,416
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - North Sydney and Hornsby,121,,,FTE Total,780
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Northern Beaches,122,,,FTE Total,299
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Outer South West,123,,,FTE Total,238
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Outer West and Blue Mountains,124,,,FTE Total,341
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Parramatta,125,,,FTE Total,505
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Ryde,126,,,FTE Total,299
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - South West,127,,,FTE Total,263
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Sutherland,128,,,FTE Total,239
Geospatial,Psychologists,2022,,,,NT,SA4,Darwin,701,,,FTE Total,152
Geospatial,Psychologists,2022,,,,NT,SA4,Northern Territory - Outback,702,,,FTE Total,31
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane - East,301,,,FTE Total,150
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane - North,302,,,FTE Total,239
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane - South,303,,,FTE Total,482
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane - West,304,,,FTE Total,253
Geospatial,Psychologists,2022,,,,Qld,SA4,Brisbane Inner City,305,,,FTE Total,1203
Geospatial,Psychologists,2022,,,,Qld,SA4,Cairns,306,,,FTE Total,217
Geospatial,Psychologists,2022,,,,Qld,SA4,Central Queensland,308,,,FTE Total,150
Geospatial,Psychologists,2022,,,,Qld,SA4,Darling Downs - Maranoa,307,,,FTE Total,27
Geospatial,Psychologists,2022,,,,Qld,SA4,Gold Coast,309,,,FTE Total,720
Geospatial,Psychologists,2022,,,,Qld,SA4,Ipswich,310,,,FTE Total,254
Geospatial,Psychologists,2022,,,,Qld,SA4,Logan - Beaudesert,311,,,FTE Total,182
Geospatial,Psychologists,2022,,,,Qld,SA4,Mackay - Isaac - Whitsunday,312,,,FTE Total,75
Geospatial,Psychologists,2022,,,,Qld,SA4,Moreton Bay - North,313,,,FTE Total,132
Geospatial,Psychologists,2022,,,,Qld,SA4,Moreton Bay - South,314,,,FTE Total,162
Geospatial,Psychologists,2022,,,,Qld,SA4,Queensland - Outback,315,,,FTE Total,25
Geospatial,Psychologists,2022,,,,Qld,SA4,Sunshine Coast,316,,,FTE Total,473
Geospatial,Psychologists,2022,,,,Qld,SA4,Toowoomba,317,,,FTE Total,191
Geospatial,Psychologists,2022,,,,Qld,SA4,Townsville,318,,,FTE Total,273
Geospatial,Psychologists,2022,,,,Qld,SA4,Wide Bay,319,,,FTE Total,153
Geospatial,Psychologists,2022,,,,SA,SA4,Adelaide - Central and Hills,401,,,FTE Total,738
Geospatial,Psychologists,2022,,,,SA,SA4,Adelaide - North,402,,,FTE Total,202
Geospatial,Psychologists,2022,,,,SA,SA4,Adelaide - South,403,,,FTE Total,280
Geospatial,Psychologists,2022,,,,SA,SA4,Adelaide - West,404,,,FTE Total,133
Geospatial,Psychologists,2022,,,,SA,SA4,Barossa - Yorke - Mid North,405,,,FTE Total,17
Geospatial,Psychologists,2022,,,,SA,SA4,South Australia - Outback,406,,,FTE Total,19
Geospatial,Psychologists,2022,,,,SA,SA4,South Australia - South East,407,,,FTE Total,41
Geospatial,Psychologists,2022,,,,Tas,SA4,Hobart,601,,,FTE Total,299
Geospatial,Psychologists,2022,,,,Tas,SA4,Launceston and North East,602,,,FTE Total,101
Geospatial,Psychologists,2022,,,,Tas,SA4,South East,603,,,FTE Total,8
Geospatial,Psychologists,2022,,,,Tas,SA4,West and North West,604,,,FTE Total,61
Geospatial,Psychologists,2022,,,,Vic,SA4,Ballarat,201,,,FTE Total,199
Geospatial,Psychologists,2022,,,,Vic,SA4,Bendigo,202,,,FTE Total,155
Geospatial,Psychologists,2022,,,,Vic,SA4,Geelong,203,,,FTE Total,359
Geospatial,Psychologists,2022,,,,Vic,SA4,Hume,204,,,FTE Total,92
Geospatial,Psychologists,2022,,,,Vic,SA4,Latrobe - Gippsland,205,,,FTE Total,135
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - Inner,206,,,FTE Total,2388
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - Inner East,207,,,FTE Total,793
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - Inner South,208,,,FTE Total,708
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - North East,209,,,FTE Total,606
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - North West,210,,,FTE Total,239
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - Outer East,211,,,FTE Total,425
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - South East,212,,,FTE Total,652
Geospatial,Psychologists,2022,,,,Vic,SA4,Melbourne - West,213,,,FTE Total,564
Geospatial,Psychologists,2022,,,,Vic,SA4,Mornington Peninsula,214,,,FTE Total,285
Geospatial,Psychologists,2022,,,,Vic,SA4,North West,215,,,FTE Total,54
Geospatial,Psychologists,2022,,,,Vic,SA4,Shepparton,216,,,FTE Total,60
Geospatial,Psychologists,2022,,,,Vic,SA4,Warrnambool and South West,217,,,FTE Total,63
Geospatial,Psychologists,2022,,,,WA,SA4,Bunbury,501,,,FTE Total,124
Geospatial,Psychologists,2022,,,,WA,SA4,Mandurah,502,,,FTE Total,59
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - Inner,503,,,FTE Total,1005
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - North East,504,,,FTE Total,215
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - North West,505,,,FTE Total,517
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - South East,506,,,FTE Total,359
Geospatial,Psychologists,2022,,,,WA,SA4,Perth - South West,507,,,FTE Total,513
Geospatial,Psychologists,2022,,,,WA,SA4,Western Australia - Outback (North),510,,,FTE Total,57
Geospatial,Psychologists,2022,,,,WA,SA4,Western Australia - Outback (South),511,,,FTE Total,53
Geospatial,Psychologists,2022,,,,WA,SA4,Western Australia - Wheat Belt,509,,,FTE Total,69
Geospatial,Psychologists,2022,,,,ACT,SA4,Australian Capital Territory,801,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,SA4,Capital Region,101,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,SA4,Central Coast,102,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,SA4,Central West,103,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,SA4,Coffs Harbour - Grafton,104,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,SA4,Far West and Orana,105,,,Mean of Hours Clinical,26
Geospatial,Psychologists,2022,,,,NSW,SA4,Hunter Valley exc Newcastle,106,,,Mean of Hours Clinical,26
Geospatial,Psychologists,2022,,,,NSW,SA4,Illawarra,107,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,NSW,SA4,Mid North Coast,108,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,SA4,Murray,109,,,Mean of Hours Clinical,25
Geospatial,Psychologists,2022,,,,NSW,SA4,New England and North West,110,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,NSW,SA4,Newcastle and Lake Macquarie,111,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,SA4,Richmond - Tweed,112,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,NSW,SA4,Riverina,113,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,SA4,Southern Highlands and Shoalhaven,114,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Baulkham Hills and Hawkesbury,115,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,NSW,SA4,Sydney - Blacktown,116,,,Mean of Hours Clinical,25
